DATE,TWEET
2020-04-02 11:35:54+00:00,"Hi Jenny, I'm extremely sorry for delay and inconvenience. I appreciate the frustration and assure you that our mortgages team is working very hard to help our customers. I request you to please wait for the call and it will all be sorted. Concerning your Overdraft. 1/2"
2020-04-02 11:36:01+00:00,You can find information on this link http://grp.hsbc/60171xbh1 about HSBC's plan to help our customers with their overdraft needs. I hope this helps. Thanks! ^Kashif 2/2
2020-04-02 11:39:37+00:00,"Hi Martin, I am really sorry for the inconvenience caused as there was a misunderstanding. To find out the reason the card was declined you need to call 0345 606 3535. Due to limited access over this platform I will not be able to assist you.^Laura"
2020-04-02 12:09:37+00:00,"You should be able to do it all online, unless it had come up with an error, or we were missing some info.. What did you do, just before it asked you to call us? Did it give you any codes? You can find more info: http://grp.hsbc/60101xjjK ^Chris"
2020-04-02 12:09:59+00:00,Thank you so much for your feedback. I hope you will receive everything soon. ^RIT
2020-04-02 12:20:02+00:00,We’re aware of the FCA’s announcement and are working through the detail of what this means for our customers. We will publish details as soon as possible. Please visit our Coronavirus Hub for the latest updates on the support that’s available at http://grp.hsbc/60181xjc2 ^Dani
2020-04-02 12:22:20+00:00,You're welcome ^Dani
2020-04-02 12:24:40+00:00,Thank you very much Sabasrian ^Dani
2020-04-02 12:26:02+00:00,"Apologies, Sabastian ^Dani"
2020-04-02 12:44:14+00:00,"You are welcome, thank you for the lovely post. ^Saffron"
2020-04-02 12:47:22+00:00,"Hi Sian, the option is not available online, but you can also deposit cash using the post office. I hope this is of help.^Laura"
2020-04-02 12:54:00+00:00,"Hi there, I can certainly check for an update. Can you please provide your full name & post code via a private message. ^ Ish"
2020-04-02 12:59:35+00:00,"Yes you are right, this is not from HSBC Dave! Please don't click on the link and pass it over to phishing@hsbc.com. Thanks for sharing! ^RIT"
2020-04-02 13:05:16+00:00,"This is something we are still working on Creg. If you’ve missed a payment or are worried about missing one in the future, call our team of specialists on 0345 850 0622 to get a helping hand. Please take care and stay safe! ^RIT"
2020-04-02 13:09:19+00:00,"Hey Alex, I appreciate that, the only other option would be to use the HSBC mobile banking app to deposit a cheque under £500, but I would imagine that the first option will be easier, get back to us if you need assistance.^Salem"
2020-04-02 13:20:03+00:00,"Hi Holly, not to worry. This was an automated system message that is automatically sent out. Obviously everything has kicked off in the last few weeks. If you give me your full name and postcode, then I will make a few phone calls to see what your options are ^Chris https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-02 13:28:19+00:00,Hi Mark send me your full name and postcode in DM using the link below and I will see if there is anything I can do to help. ^Michele https://twitter.com/messages/compose?recipient_id=2922732233
2020-04-02 13:29:43+00:00,You would need to call us on 03457 404 404 to have a look into this for you. ^Jo
2020-04-02 13:35:31+00:00,The telephone security number can only be set up or changed by calling us. Kindly bear with us. Hope you'll get through to someone soon.^RIT
2020-04-02 13:41:40+00:00,"Let's have a look , so I can help you more. Click on the link below to start DM and can you please share your full name on the account and post code, and tell me your concerns in which service you need me to help you with? Thanks. ^Ank."
2020-04-02 13:42:41+00:00,"Hey Paul, I'm sorry to hear about that and would love to help, we're really busy due to the current situation, are you having issues with the digital secure key or is it the physical device?^Salem"
2020-04-02 13:46:15+00:00,"Hey Paul, sure, click on the link below .^Salem https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-02 13:50:34+00:00,"Hi, thank you so much for your lovely post, which I will ensure is passed on to the staff member that called you. I am pleased your issue is now resolved. ^Saffron"
2020-04-02 13:51:23+00:00,"If you'd like me to pass your thank on to Leah, can you please send your full name and postcode via the link below. ^Saffron https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-02 13:53:49+00:00,"Hi Jamie, my colleagues aim to get back to you in 7 days after you have submitted your request. Please call the specialised team on 0800169 6333 to have this looked into further.^Laura"
2020-04-02 13:55:40+00:00,"Hi Greg. We would look to get back to you within 7 working days however, we are receiving a high number of applications and are working through them as quick as possible. ^Jo"
2020-04-02 14:11:20+00:00,"Hi Tony, I can look into this for you from HSBC side. Come join me in DM click the link below. Can you please share your full name on the account and post code, and the date of when your mortgage payment is due please? Thanks. ^Ank."
2020-04-02 14:19:54+00:00,"Have you tried logging onto your online banking and downloading a statement, which is an option. May I ask what is the conformation for? ^Ank."
2020-04-02 14:27:38+00:00,"We try to keep the branch locator updated, but this might not always be possible. The link has all the ways you can deposit a cheque during this difficult time. ^Nick"
2020-04-02 14:30:19+00:00,"Hi there, my colleagues aim is to contact you in 7 days. Please call 0800 169 6333 to have this looked into further.^Laura"
2020-04-02 14:30:43+00:00,"Hi Stephen. We will be in touch within 7 working days however due to the high number of applications, we look to deal with these as soon as possible. ^Jo"
2020-04-02 14:33:13+00:00,Have a good day. ^Jo
2020-04-02 14:52:24+00:00,"I'm sorry to hear this. Please call us on 03456 002 290, for further assistance. ^RIT"
2020-04-02 14:53:10+00:00,"Hi Kimmi, all you questions will be answered from the information provided on this link: http://grp.hsbc/60141x5gE from our website. You can be entitled for 2 years, 1st and 2nd year, interest free overdraft limit is subject to status. I hope this helps. Thanks! ^Kashif"
2020-04-02 15:04:23+00:00,"Hello there. Don't worry, we can definitely help. We can only deal with this through a telephone conversation for security reasons. Give us a quick ring on 03456 002290 to sort this out. Please bear in mind that at the moment there is around a 10 minute wait to get through. ^Nick"
2020-04-02 15:10:53+00:00,"Thanks Holly. I was just on lunch, but I'm looking into this now for you... ^Chris"
2020-04-02 15:21:03+00:00,"Hi Jeremy. Please remove that information from your tweet, for security reasons. We can set you up with a Digital Secure Key which will get you back online quicker. Give us a quick call on 03456 002290, and we can easily sort this out. ^Nick"
2020-04-02 15:36:29+00:00,"Yes Brian. We are calling to check up on our vulnerable customers to make sure that most importantly they are OK, and that they can and know how to access their accounts during this troublesome period. We wouldn't ask for any details. Just a quick courtesy call. ^Nick"
2020-04-02 15:40:45+00:00,"@themightyswoosh Glad that you are happy to have been helped, and we have managed to resolve everything for you today. Keep safe. ^Ank."
2020-04-02 15:42:05+00:00,"Or you can get in touch via live chat, they will be able to assist further. ^RIT"
2020-04-02 15:43:59+00:00,"I don't know what happened here without looking into this further. Can you click on the link below to start DM and please share your full name on the account and post code, so I can check? Thanks. ^Ank. https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-02 15:46:58+00:00,"If you can please pass over your full name and postcode via the DM link below? I can check this for you, Jamie. ^RIT https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-02 15:53:05+00:00,"It is indeed a scam, we would never put a link in a text message. If you send that screenshot to phishing@hsbc.co.uk, and we'll investigate that for you right away! I assume you didn't open it? You can find more info here: http://grp.hsbc/60141xgQn ^Chris"
2020-04-02 15:56:02+00:00,"I would love to look into this further for you, Katie. If you can please pass over your full name and postcode via the DM link below? ^RIT https://twitter.com/messages/compose?recipient_id=2922732233"
2020-04-02 16:14:56+00:00,"This is indeed a scam, we would never give out sensitive information (Mr C Jones), or put a link in the text message. You can find info on what we'd send here: http://grp.hsbc/60101x9Pw . Please can you send that screenshot to phishing@hsbc.co.uk and we'll investigate! ^Chris"
2020-04-02 16:22:38+00:00,"I totally understand your point, but you need to talk to the relevant team to get the information you need.^Laura"
2020-04-02 16:45:33+00:00,@CamillaNicholls Glad that you are happy to have been helped and my colleague has managed to resolve everything for you. Keep safe. ^Ank.
